crop_id,image_id,split,crop_path,label,damage,pixels,x0,y0,x1,y1
socal-fire_00000882_c1_02,socal-fire_00000882,test,outputs\real_processed\damage_crops\socal-fire_00000882_c1_02.png,0,no-damage,2827,669,874,757,963
socal-fire_00000882_c1_03,socal-fire_00000882,test,outputs\real_processed\damage_crops\socal-fire_00000882_c1_03.png,0,no-damage,2749,64,957,158,1024
socal-fire_00000882_c1_04,socal-fire_00000882,test,outputs\real_processed\damage_crops\socal-fire_00000882_c1_04.png,0,no-damage,2562,527,857,598,943
socal-fire_00000882_c1_05,socal-fire_00000882,test,outputs\real_processed\damage_crops\socal-fire_00000882_c1_05.png,0,no-damage,1973,594,637,671,715
hurricane-michael_00000478_c1_00,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c1_00.png,0,no-damage,13416,705,570,786,841
hurricane-michael_00000478_c1_01,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c1_01.png,0,no-damage,4820,287,142,352,297
hurricane-michael_00000478_c1_02,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c1_02.png,0,no-damage,3881,9,453,82,542
hurricane-michael_00000478_c1_03,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c1_03.png,0,no-damage,3854,205,186,286,278
hurricane-michael_00000478_c1_04,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c1_04.png,0,no-damage,2885,131,24,222,108
hurricane-michael_00000478_c1_05,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c1_05.png,0,no-damage,2654,303,18,388,97
hurricane-michael_00000478_c2_00,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c2_00.png,1,minor-damage,19726,593,519,814,775
hurricane-michael_00000478_c2_01,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c2_01.png,1,minor-damage,6515,774,442,878,539
hurricane-michael_00000478_c2_02,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c2_02.png,1,minor-damage,4586,483,195,540,344
hurricane-michael_00000478_c2_03,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c2_03.png,1,minor-damage,3061,396,918,488,1010
hurricane-michael_00000478_c2_04,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c2_04.png,1,minor-damage,2728,88,101,181,188
hurricane-michael_00000478_c2_05,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c2_05.png,1,minor-damage,2275,88,244,171,328
hurricane-michael_00000478_c3_00,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c3_00.png,2,major-damage,4834,400,196,483,303
hurricane-michael_00000478_c3_01,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c3_01.png,2,major-damage,2481,793,586,879,642
hurricane-michael_00000478_c3_02,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c3_02.png,2,major-damage,1766,116,446,167,519
hurricane-michael_00000478_c3_03,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c3_03.png,2,major-damage,1585,338,262,404,317
hurricane-michael_00000478_c3_04,hurricane-michael_00000478,test,outputs\real_processed\damage_crops\hurricane-michael_00000478_c3_04.png,2,major-damage,475,311,750,355,792
santa-rosa-wildfire_00000354_c1_00,santa-rosa-wildfire_00000354,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000354_c1_00.png,0,no-damage,2383,113,224,172,308
santa-rosa-wildfire_00000354_c1_01,santa-rosa-wildfire_00000354,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000354_c1_01.png,0,no-damage,1839,833,699,900,784
santa-rosa-wildfire_00000354_c1_02,santa-rosa-wildfire_00000354,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000354_c1_02.png,0,no-damage,1716,918,413,969,489
santa-rosa-wildfire_00000354_c1_03,santa-rosa-wildfire_00000354,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000354_c1_03.png,0,no-damage,1386,897,728,974,776
santa-rosa-wildfire_00000354_c1_04,santa-rosa-wildfire_00000354,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000354_c1_04.png,0,no-damage,1352,794,748,850,802
santa-rosa-wildfire_00000354_c1_05,santa-rosa-wildfire_00000354,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000354_c1_05.png,0,no-damage,983,811,828,864,874
santa-rosa-wildfire_00000354_c2_00,santa-rosa-wildfire_00000354,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000354_c2_00.png,1,minor-damage,238,101,424,133,455
santa-rosa-wildfire_00000354_c4_00,santa-rosa-wildfire_00000354,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000354_c4_00.png,3,destroyed,2707,105,408,200,497
santa-rosa-wildfire_00000354_c4_01,santa-rosa-wildfire_00000354,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000354_c4_01.png,3,destroyed,1503,943,834,992,899
santa-rosa-wildfire_00000354_c4_02,santa-rosa-wildfire_00000354,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000354_c4_02.png,3,destroyed,1162,869,830,913,898
santa-rosa-wildfire_00000354_c4_03,santa-rosa-wildfire_00000354,test,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000354_c4_03.png,3,destroyed,396,910,833,946,873
hurricane-michael_00000437_c1_00,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c1_00.png,0,no-damage,9401,86,762,168,936
hurricane-michael_00000437_c1_01,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c1_01.png,0,no-damage,4104,636,511,676,698
hurricane-michael_00000437_c1_02,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c1_02.png,0,no-damage,3740,928,917,1013,993
hurricane-michael_00000437_c1_03,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c1_03.png,0,no-damage,2678,804,846,891,914
hurricane-michael_00000437_c1_04,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c1_04.png,0,no-damage,2605,446,704,529,787
hurricane-michael_00000437_c1_05,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c1_05.png,0,no-damage,2583,835,905,890,990
hurricane-michael_00000437_c2_00,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c2_00.png,1,minor-damage,10626,352,506,572,584
hurricane-michael_00000437_c2_01,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c2_01.png,1,minor-damage,2808,571,499,633,582
hurricane-michael_00000437_c2_02,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c2_02.png,1,minor-damage,2722,305,776,383,868
hurricane-michael_00000437_c2_03,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c2_03.png,1,minor-damage,1447,23,113,88,160
hurricane-michael_00000437_c2_04,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c2_04.png,1,minor-damage,1429,56,324,114,382
hurricane-michael_00000437_c2_05,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c2_05.png,1,minor-damage,1403,98,94,148,155
hurricane-michael_00000437_c3_00,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c3_00.png,2,major-damage,1241,198,256,250,317
hurricane-michael_00000437_c3_01,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c3_01.png,2,major-damage,961,596,181,656,224
hurricane-michael_00000437_c3_02,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c3_02.png,2,major-damage,151,110,78,139,107
hurricane-michael_00000437_c4_00,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c4_00.png,3,destroyed,702,975,632,1024,670
hurricane-michael_00000437_c4_01,hurricane-michael_00000437,test,outputs\real_processed\damage_crops\hurricane-michael_00000437_c4_01.png,3,destroyed,552,409,110,451,148
socal-fire_00000854_c1_00,socal-fire_00000854,test,outputs\real_processed\damage_crops\socal-fire_00000854_c1_00.png,0,no-damage,7212,298,688,436,831
socal-fire_00000854_c1_01,socal-fire_00000854,test,outputs\real_processed\damage_crops\socal-fire_00000854_c1_01.png,0,no-damage,2045,11,487,82,553
socal-fire_00000854_c1_02,socal-fire_00000854,test,outputs\real_processed\damage_crops\socal-fire_00000854_c1_02.png,0,no-damage,1696,82,510,138,584
socal-fire_00000854_c1_03,socal-fire_00000854,test,outputs\real_processed\damage_crops\socal-fire_00000854_c1_03.png,0,no-damage,1638,31,357,91,437
socal-fire_00000854_c1_04,socal-fire_00000854,test,outputs\real_processed\damage_crops\socal-fire_00000854_c1_04.png,0,no-damage,1349,0,873,51,937
socal-fire_00000854_c1_05,socal-fire_00000854,test,outputs\real_processed\damage_crops\socal-fire_00000854_c1_05.png,0,no-damage,1272,0,347,44,407
hurricane-harvey_00000120_c1_00,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c1_00.png,0,no-damage,1559,3,55,67,127
hurricane-harvey_00000120_c1_01,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c1_01.png,0,no-damage,1120,98,28,156,90
hurricane-harvey_00000120_c1_02,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c1_02.png,0,no-damage,1101,63,58,119,120
hurricane-harvey_00000120_c1_03,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c1_03.png,0,no-damage,931,0,24,38,88
hurricane-harvey_00000120_c1_04,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c1_04.png,0,no-damage,458,97,0,151,30
hurricane-harvey_00000120_c1_05,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c1_05.png,0,no-damage,443,136,0,174,36
hurricane-harvey_00000120_c2_00,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c2_00.png,1,minor-damage,1880,450,0,530,52
hurricane-harvey_00000120_c2_01,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c2_01.png,1,minor-damage,1203,406,65,464,113
hurricane-harvey_00000120_c2_02,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c2_02.png,1,minor-damage,1190,280,139,346,184
hurricane-harvey_00000120_c2_03,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c2_03.png,1,minor-damage,773,265,212,312,254
hurricane-harvey_00000120_c2_04,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c2_04.png,1,minor-damage,115,368,67,395,94
hurricane-harvey_00000120_c3_00,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c3_00.png,2,major-damage,3941,278,516,351,628
hurricane-harvey_00000120_c3_01,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c3_01.png,2,major-damage,2147,441,685,500,762
hurricane-harvey_00000120_c3_02,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c3_02.png,2,major-damage,1970,754,291,834,357
hurricane-harvey_00000120_c3_03,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c3_03.png,2,major-damage,1681,879,64,928,141
hurricane-harvey_00000120_c3_04,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c3_04.png,2,major-damage,1601,721,489,787,550
hurricane-harvey_00000120_c3_05,hurricane-harvey_00000120,test,outputs\real_processed\damage_crops\hurricane-harvey_00000120_c3_05.png,2,major-damage,1593,233,648,286,719
midwest-flooding_00000008_c1_00,midwest-flooding_00000008,test,outputs\real_processed\damage_crops\midwest-flooding_00000008_c1_00.png,0,no-damage,34,593,0,618,12
midwest-flooding_00000008_c4_00,midwest-flooding_00000008,test,outputs\real_processed\damage_crops\midwest-flooding_00000008_c4_00.png,3,destroyed,909,787,577,828,634
midwest-flooding_00000008_c4_01,midwest-flooding_00000008,test,outputs\real_processed\damage_crops\midwest-flooding_00000008_c4_01.png,3,destroyed,762,650,705,705,760
midwest-flooding_00000008_c4_02,midwest-flooding_00000008,test,outputs\real_processed\damage_crops\midwest-flooding_00000008_c4_02.png,3,destroyed,675,15,558,57,601
midwest-flooding_00000008_c4_03,midwest-flooding_00000008,test,outputs\real_processed\damage_crops\midwest-flooding_00000008_c4_03.png,3,destroyed,588,807,416,847,457
midwest-flooding_00000008_c4_04,midwest-flooding_00000008,test,outputs\real_processed\damage_crops\midwest-flooding_00000008_c4_04.png,3,destroyed,418,790,619,828,654
midwest-flooding_00000008_c4_05,midwest-flooding_00000008,test,outputs\real_processed\damage_crops\midwest-flooding_00000008_c4_05.png,3,destroyed,361,807,4,842,39
hurricane-harvey_00000464_c3_00,hurricane-harvey_00000464,test,outputs\real_processed\damage_crops\hurricane-harvey_00000464_c3_00.png,2,major-damage,10668,882,602,935,1024
hurricane-harvey_00000464_c3_01,hurricane-harvey_00000464,test,outputs\real_processed\damage_crops\hurricane-harvey_00000464_c3_01.png,2,major-damage,4861,938,888,1024,1024
hurricane-harvey_00000464_c3_02,hurricane-harvey_00000464,test,outputs\real_processed\damage_crops\hurricane-harvey_00000464_c3_02.png,2,major-damage,4393,938,732,1024,808
hurricane-harvey_00000464_c3_03,hurricane-harvey_00000464,test,outputs\real_processed\damage_crops\hurricane-harvey_00000464_c3_03.png,2,major-damage,4020,937,809,1024,885
hurricane-harvey_00000464_c3_04,hurricane-harvey_00000464,test,outputs\real_processed\damage_crops\hurricane-harvey_00000464_c3_04.png,2,major-damage,3858,943,658,1024,733
hurricane-harvey_00000464_c3_05,hurricane-harvey_00000464,test,outputs\real_processed\damage_crops\hurricane-harvey_00000464_c3_05.png,2,major-damage,3746,943,586,1024,662
hurricane-michael_00000018_c1_00,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c1_00.png,0,no-damage,3781,1,479,125,557
hurricane-michael_00000018_c1_01,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c1_01.png,0,no-damage,2390,876,883,949,951
hurricane-michael_00000018_c1_02,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c1_02.png,0,no-damage,2171,358,131,421,198
hurricane-michael_00000018_c1_03,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c1_03.png,0,no-damage,2023,0,821,63,882
hurricane-michael_00000018_c1_04,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c1_04.png,0,no-damage,1974,949,884,1023,957
hurricane-michael_00000018_c1_05,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c1_05.png,0,no-damage,1964,590,824,663,908
hurricane-michael_00000018_c2_00,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c2_00.png,1,minor-damage,3405,127,454,210,540
hurricane-michael_00000018_c2_01,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c2_01.png,1,minor-damage,2203,371,581,443,677
hurricane-michael_00000018_c2_02,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c2_02.png,1,minor-damage,1952,667,936,754,1011
hurricane-michael_00000018_c2_03,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c2_03.png,1,minor-damage,1863,618,877,697,953
hurricane-michael_00000018_c2_04,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c2_04.png,1,minor-damage,1759,676,753,763,816
hurricane-michael_00000018_c2_05,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c2_05.png,1,minor-damage,1680,276,92,346,178
hurricane-michael_00000018_c3_00,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c3_00.png,2,major-damage,2183,477,733,564,813
hurricane-michael_00000018_c3_01,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c3_01.png,2,major-damage,143,881,1005,910,1024
hurricane-michael_00000018_c4_00,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c4_00.png,3,destroyed,809,506,982,562,1024
hurricane-michael_00000018_c4_01,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c4_01.png,3,destroyed,786,174,137,228,186
hurricane-michael_00000018_c4_02,hurricane-michael_00000018,test,outputs\real_processed\damage_crops\hurricane-michael_00000018_c4_02.png,3,destroyed,339,462,928,506,968
