id,source_split,split,pre_image,post_image,mask_path
santa-rosa-wildfire_00000284,test,test,data\xview2_real\test\images\santa-rosa-wildfire_00000284_pre_disaster.png,data\xview2_real\test\images\santa-rosa-wildfire_00000284_post_disaster.png,data\xview2_real\test\masks\santa-rosa-wildfire_00000284_post_disaster_target.png
palu-tsunami_00000008,test,test,data\xview2_real\test\images\palu-tsunami_00000008_pre_disaster.png,data\xview2_real\test\images\palu-tsunami_00000008_post_disaster.png,data\xview2_real\test\masks\palu-tsunami_00000008_post_disaster_target.png
hurricane-michael_00000372,test,test,data\xview2_real\test\images\hurricane-michael_00000372_pre_disaster.png,data\xview2_real\test\images\hurricane-michael_00000372_post_disaster.png,data\xview2_real\test\masks\hurricane-michael_00000372_post_disaster_target.png
hurricane-michael_00000426,test,test,data\xview2_real\test\images\hurricane-michael_00000426_pre_disaster.png,data\xview2_real\test\images\hurricane-michael_00000426_post_disaster.png,data\xview2_real\test\masks\hurricane-michael_00000426_post_disaster_target.png
santa-rosa-wildfire_00000236,test,test,data\xview2_real\test\images\santa-rosa-wildfire_00000236_pre_disaster.png,data\xview2_real\test\images\santa-rosa-wildfire_00000236_post_disaster.png,data\xview2_real\test\masks\santa-rosa-wildfire_00000236_post_disaster_target.png
socal-fire_00000605,test,test,data\xview2_real\test\images\socal-fire_00000605_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000605_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000605_post_disaster_target.png
midwest-flooding_00000014,test,test,data\xview2_real\test\images\midwest-flooding_00000014_pre_disaster.png,data\xview2_real\test\images\midwest-flooding_00000014_post_disaster.png,data\xview2_real\test\masks\midwest-flooding_00000014_post_disaster_target.png
mexico-earthquake_00000124,test,test,data\xview2_real\test\images\mexico-earthquake_00000124_pre_disaster.png,data\xview2_real\test\images\mexico-earthquake_00000124_post_disaster.png,data\xview2_real\test\masks\mexico-earthquake_00000124_post_disaster_target.png
hurricane-harvey_00000407,test,test,data\xview2_real\test\images\hurricane-harvey_00000407_pre_disaster.png,data\xview2_real\test\images\hurricane-harvey_00000407_post_disaster.png,data\xview2_real\test\masks\hurricane-harvey_00000407_post_disaster_target.png
hurricane-matthew_00000121,test,test,data\xview2_real\test\images\hurricane-matthew_00000121_pre_disaster.png,data\xview2_real\test\images\hurricane-matthew_00000121_post_disaster.png,data\xview2_real\test\masks\hurricane-matthew_00000121_post_disaster_target.png
hurricane-michael_00000395,test,test,data\xview2_real\test\images\hurricane-michael_00000395_pre_disaster.png,data\xview2_real\test\images\hurricane-michael_00000395_post_disaster.png,data\xview2_real\test\masks\hurricane-michael_00000395_post_disaster_target.png
hurricane-matthew_00000304,test,test,data\xview2_real\test\images\hurricane-matthew_00000304_pre_disaster.png,data\xview2_real\test\images\hurricane-matthew_00000304_post_disaster.png,data\xview2_real\test\masks\hurricane-matthew_00000304_post_disaster_target.png
palu-tsunami_00000041,test,test,data\xview2_real\test\images\palu-tsunami_00000041_pre_disaster.png,data\xview2_real\test\images\palu-tsunami_00000041_post_disaster.png,data\xview2_real\test\masks\palu-tsunami_00000041_post_disaster_target.png
socal-fire_00000568,test,test,data\xview2_real\test\images\socal-fire_00000568_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000568_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000568_post_disaster_target.png
hurricane-michael_00000235,test,test,data\xview2_real\test\images\hurricane-michael_00000235_pre_disaster.png,data\xview2_real\test\images\hurricane-michael_00000235_post_disaster.png,data\xview2_real\test\masks\hurricane-michael_00000235_post_disaster_target.png
palu-tsunami_00000124,test,test,data\xview2_real\test\images\palu-tsunami_00000124_pre_disaster.png,data\xview2_real\test\images\palu-tsunami_00000124_post_disaster.png,data\xview2_real\test\masks\palu-tsunami_00000124_post_disaster_target.png
socal-fire_00000416,test,test,data\xview2_real\test\images\socal-fire_00000416_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000416_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000416_post_disaster_target.png
hurricane-florence_00000253,test,test,data\xview2_real\test\images\hurricane-florence_00000253_pre_disaster.png,data\xview2_real\test\images\hurricane-florence_00000253_post_disaster.png,data\xview2_real\test\masks\hurricane-florence_00000253_post_disaster_target.png
hurricane-florence_00000152,test,test,data\xview2_real\test\images\hurricane-florence_00000152_pre_disaster.png,data\xview2_real\test\images\hurricane-florence_00000152_post_disaster.png,data\xview2_real\test\masks\hurricane-florence_00000152_post_disaster_target.png
santa-rosa-wildfire_00000045,test,test,data\xview2_real\test\images\santa-rosa-wildfire_00000045_pre_disaster.png,data\xview2_real\test\images\santa-rosa-wildfire_00000045_post_disaster.png,data\xview2_real\test\masks\santa-rosa-wildfire_00000045_post_disaster_target.png
socal-fire_00000654,test,test,data\xview2_real\test\images\socal-fire_00000654_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000654_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000654_post_disaster_target.png
socal-fire_00000300,test,test,data\xview2_real\test\images\socal-fire_00000300_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000300_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000300_post_disaster_target.png
hurricane-harvey_00000252,test,test,data\xview2_real\test\images\hurricane-harvey_00000252_pre_disaster.png,data\xview2_real\test\images\hurricane-harvey_00000252_post_disaster.png,data\xview2_real\test\masks\hurricane-harvey_00000252_post_disaster_target.png
socal-fire_00001126,test,test,data\xview2_real\test\images\socal-fire_00001126_pre_disaster.png,data\xview2_real\test\images\socal-fire_00001126_post_disaster.png,data\xview2_real\test\masks\socal-fire_00001126_post_disaster_target.png
hurricane-michael_00000346,test,test,data\xview2_real\test\images\hurricane-michael_00000346_pre_disaster.png,data\xview2_real\test\images\hurricane-michael_00000346_post_disaster.png,data\xview2_real\test\masks\hurricane-michael_00000346_post_disaster_target.png
socal-fire_00001281,test,test,data\xview2_real\test\images\socal-fire_00001281_pre_disaster.png,data\xview2_real\test\images\socal-fire_00001281_post_disaster.png,data\xview2_real\test\masks\socal-fire_00001281_post_disaster_target.png
hurricane-florence_00000184,test,test,data\xview2_real\test\images\hurricane-florence_00000184_pre_disaster.png,data\xview2_real\test\images\hurricane-florence_00000184_post_disaster.png,data\xview2_real\test\masks\hurricane-florence_00000184_post_disaster_target.png
palu-tsunami_00000081,test,test,data\xview2_real\test\images\palu-tsunami_00000081_pre_disaster.png,data\xview2_real\test\images\palu-tsunami_00000081_post_disaster.png,data\xview2_real\test\masks\palu-tsunami_00000081_post_disaster_target.png
hurricane-matthew_00000160,test,test,data\xview2_real\test\images\hurricane-matthew_00000160_pre_disaster.png,data\xview2_real\test\images\hurricane-matthew_00000160_post_disaster.png,data\xview2_real\test\masks\hurricane-matthew_00000160_post_disaster_target.png
hurricane-harvey_00000416,test,test,data\xview2_real\test\images\hurricane-harvey_00000416_pre_disaster.png,data\xview2_real\test\images\hurricane-harvey_00000416_post_disaster.png,data\xview2_real\test\masks\hurricane-harvey_00000416_post_disaster_target.png
santa-rosa-wildfire_00000087,test,test,data\xview2_real\test\images\santa-rosa-wildfire_00000087_pre_disaster.png,data\xview2_real\test\images\santa-rosa-wildfire_00000087_post_disaster.png,data\xview2_real\test\masks\santa-rosa-wildfire_00000087_post_disaster_target.png
socal-fire_00001329,test,test,data\xview2_real\test\images\socal-fire_00001329_pre_disaster.png,data\xview2_real\test\images\socal-fire_00001329_post_disaster.png,data\xview2_real\test\masks\socal-fire_00001329_post_disaster_target.png
socal-fire_00000241,test,test,data\xview2_real\test\images\socal-fire_00000241_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000241_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000241_post_disaster_target.png
hurricane-harvey_00000003,test,test,data\xview2_real\test\images\hurricane-harvey_00000003_pre_disaster.png,data\xview2_real\test\images\hurricane-harvey_00000003_post_disaster.png,data\xview2_real\test\masks\hurricane-harvey_00000003_post_disaster_target.png
hurricane-harvey_00000504,test,test,data\xview2_real\test\images\hurricane-harvey_00000504_pre_disaster.png,data\xview2_real\test\images\hurricane-harvey_00000504_post_disaster.png,data\xview2_real\test\masks\hurricane-harvey_00000504_post_disaster_target.png
socal-fire_00000929,test,test,data\xview2_real\test\images\socal-fire_00000929_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000929_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000929_post_disaster_target.png
hurricane-michael_00000368,test,test,data\xview2_real\test\images\hurricane-michael_00000368_pre_disaster.png,data\xview2_real\test\images\hurricane-michael_00000368_post_disaster.png,data\xview2_real\test\masks\hurricane-michael_00000368_post_disaster_target.png
socal-fire_00001400,test,test,data\xview2_real\test\images\socal-fire_00001400_pre_disaster.png,data\xview2_real\test\images\socal-fire_00001400_post_disaster.png,data\xview2_real\test\masks\socal-fire_00001400_post_disaster_target.png
socal-fire_00000625,test,test,data\xview2_real\test\images\socal-fire_00000625_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000625_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000625_post_disaster_target.png
socal-fire_00000176,test,test,data\xview2_real\test\images\socal-fire_00000176_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000176_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000176_post_disaster_target.png
socal-fire_00000074,test,test,data\xview2_real\test\images\socal-fire_00000074_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000074_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000074_post_disaster_target.png
hurricane-michael_00000378,test,test,data\xview2_real\test\images\hurricane-michael_00000378_pre_disaster.png,data\xview2_real\test\images\hurricane-michael_00000378_post_disaster.png,data\xview2_real\test\masks\hurricane-michael_00000378_post_disaster_target.png
hurricane-michael_00000113,test,test,data\xview2_real\test\images\hurricane-michael_00000113_pre_disaster.png,data\xview2_real\test\images\hurricane-michael_00000113_post_disaster.png,data\xview2_real\test\masks\hurricane-michael_00000113_post_disaster_target.png
midwest-flooding_00000271,test,test,data\xview2_real\test\images\midwest-flooding_00000271_pre_disaster.png,data\xview2_real\test\images\midwest-flooding_00000271_post_disaster.png,data\xview2_real\test\masks\midwest-flooding_00000271_post_disaster_target.png
hurricane-harvey_00000283,test,test,data\xview2_real\test\images\hurricane-harvey_00000283_pre_disaster.png,data\xview2_real\test\images\hurricane-harvey_00000283_post_disaster.png,data\xview2_real\test\masks\hurricane-harvey_00000283_post_disaster_target.png
santa-rosa-wildfire_00000198,test,test,data\xview2_real\test\images\santa-rosa-wildfire_00000198_pre_disaster.png,data\xview2_real\test\images\santa-rosa-wildfire_00000198_post_disaster.png,data\xview2_real\test\masks\santa-rosa-wildfire_00000198_post_disaster_target.png
hurricane-florence_00000182,test,test,data\xview2_real\test\images\hurricane-florence_00000182_pre_disaster.png,data\xview2_real\test\images\hurricane-florence_00000182_post_disaster.png,data\xview2_real\test\masks\hurricane-florence_00000182_post_disaster_target.png
mexico-earthquake_00000187,test,test,data\xview2_real\test\images\mexico-earthquake_00000187_pre_disaster.png,data\xview2_real\test\images\mexico-earthquake_00000187_post_disaster.png,data\xview2_real\test\masks\mexico-earthquake_00000187_post_disaster_target.png
socal-fire_00000778,test,test,data\xview2_real\test\images\socal-fire_00000778_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000778_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000778_post_disaster_target.png
socal-fire_00000098,test,test,data\xview2_real\test\images\socal-fire_00000098_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000098_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000098_post_disaster_target.png
santa-rosa-wildfire_00000215,test,test,data\xview2_real\test\images\santa-rosa-wildfire_00000215_pre_disaster.png,data\xview2_real\test\images\santa-rosa-wildfire_00000215_post_disaster.png,data\xview2_real\test\masks\santa-rosa-wildfire_00000215_post_disaster_target.png
hurricane-florence_00000133,test,test,data\xview2_real\test\images\hurricane-florence_00000133_pre_disaster.png,data\xview2_real\test\images\hurricane-florence_00000133_post_disaster.png,data\xview2_real\test\masks\hurricane-florence_00000133_post_disaster_target.png
socal-fire_00000831,test,test,data\xview2_real\test\images\socal-fire_00000831_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000831_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000831_post_disaster_target.png
mexico-earthquake_00000012,test,test,data\xview2_real\test\images\mexico-earthquake_00000012_pre_disaster.png,data\xview2_real\test\images\mexico-earthquake_00000012_post_disaster.png,data\xview2_real\test\masks\mexico-earthquake_00000012_post_disaster_target.png
socal-fire_00000889,test,test,data\xview2_real\test\images\socal-fire_00000889_pre_disaster.png,data\xview2_real\test\images\socal-fire_00000889_post_disaster.png,data\xview2_real\test\masks\socal-fire_00000889_post_disaster_target.png
palu-tsunami_00000113,test,test,data\xview2_real\test\images\palu-tsunami_00000113_pre_disaster.png,data\xview2_real\test\images\palu-tsunami_00000113_post_disaster.png,data\xview2_real\test\masks\palu-tsunami_00000113_post_disaster_target.png
hurricane-matthew_00000324,test,test,data\xview2_real\test\images\hurricane-matthew_00000324_pre_disaster.png,data\xview2_real\test\images\hurricane-matthew_00000324_post_disaster.png,data\xview2_real\test\masks\hurricane-matthew_00000324_post_disaster_target.png
